City,Country,Population,Area,country population,country area,country density,growth rate,2009 growth rate,2005-2010 growth rate,2010-2015 growth rate,2015-2020 growth rate
Ternopil,Ukraine,225238,86.0,43531422.0,603500.0,72.0,-0.52,-0.25,-0.48,-0.5,-0.49
Uman,Ukraine,100135,41.0,43531422.0,603500.0,72.0,-0.52,-0.25,-0.48,-0.5,-0.49
Uzhhorod,Ukraine,115442,65.0,43531422.0,603500.0,72.0,-0.52,-0.25,-0.48,-0.5,-0.49
Vinnytsia,Ukraine,370601,113.2,43531422.0,603500.0,72.0,-0.52,-0.25,-0.48,-0.5,-0.49
Yevpatoria,Ukraine,105719,120.0,43531422.0,603500.0,72.0,-0.52,-0.25,-0.48,-0.5,-0.49
Zaporizhzhia,Ukraine,722713,334.0,43531422.0,603500.0,72.0,-0.52,-0.25,-0.48,-0.5,-0.49
Zhytomyr,Ukraine,263507,61.0,43531422.0,603500.0,72.0,-0.52,-0.25,-0.48,-0.5,-0.49
Abu Dhabi,United Arab Emirates,1807000,972.0,9365145.0,83600.0,112.0,0.58,3.1,11.82,2.03,1.39
Al Ain,United Arab Emirates,767000,15123.0,9365145.0,83600.0,112.0,0.58,3.1,11.82,2.03,1.39
Dubai,United Arab Emirates,3137500,1610.0,9365145.0,83600.0,112.0,0.58,3.1,11.82,2.03,1.39
Sharjah,United Arab Emirates,1400000,235.5,9365145.0,83600.0,112.0,0.58,3.1,11.82,2.03,1.39
Ajman,United Arab Emirates,238000,148.0,9365145.0,83600.0,112.0,0.58,3.1,11.82,2.03,1.39
Aberdeen,United Kingdom,196670,3.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Basildon,United Kingdom,185862,25.6,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Belfast,United Kingdom,340200,51.16,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Birmingham,United Kingdom,1141000,103.4,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Blackburn,United Kingdom,148942,184.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Blackpool,United Kingdom,139720,34.47,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Bolton,United Kingdom,285372,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Bournemouth,United Kingdom,183491,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Bradford,United Kingdom,537173,81.74,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Brighton,United Kingdom,290395,31.97,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Bristol,United Kingdom,463405,40.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Cambridge,United Kingdom,125758,15.71,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Cardiff,United Kingdom,362800,54.2,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Carlisle,United Kingdom,107524,261.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Chelmsford,United Kingdom,177079,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Cheltenham,United Kingdom,117090,18.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Colchester,United Kingdom,192523,12.17,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Coventry,United Kingdom,366785,38.09,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Crawley,United Kingdom,112448,17.36,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Darlington,United Kingdom,106566,19.73,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Derby,United Kingdom,257174,30.13,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Doncaster,United Kingdom,310542,43.5,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Dundee,United Kingdom,148750,20.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Edinburgh,United Kingdom,488000,102.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Exeter,United Kingdom,130428,18.16,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Gateshead,United Kingdom,202508,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Glasgow,United Kingdom,621000,68.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Gloucester,United Kingdom,129285,15.65,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
High Wycombe,United Kingdom,125257,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Huddersfield,United Kingdom,143200,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Hull,United Kingdom,260645,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Ipswich,United Kingdom,137532,15.22,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Lancaster,United Kingdom,138375,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Leeds,United Kingdom,789194,111.6,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Leicester,United Kingdom,355218,28.3,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Liverpool,United Kingdom,494815,43.2,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
London,United Kingdom,8817000,606.96,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Luton,United Kingdom,214109,16.74,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Manchester,United Kingdom,547625,44.6,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Middlesbrough,United Kingdom,169955,217.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Milton Keynes,United Kingdom,268607,89.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Newcastle,United Kingdom,300196,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Newport,United Kingdom,153302,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Northampton,United Kingdom,225146,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Norwich,United Kingdom,141137,20.3,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Nottingham,United Kingdom,331069,28.81,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Oldham,United Kingdom,235623,6.9,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Oxford,United Kingdom,154327,17.6,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Peterborough,United Kingdom,201041,43.77,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Plymouth,United Kingdom,263100,30.82,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Poole,United Kingdom,151500,25.05,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Portsmouth,United Kingdom,215133,15.54,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Preston,United Kingdom,141818,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Reading,United Kingdom,163203,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Rotherham,United Kingdom,264671,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Rochdale,United Kingdom,220001,22.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Saint Albans,United Kingdom,140644,6.99,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Saint Helens,United Kingdom,180049,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Salford,United Kingdom,254408,8.1,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Sale,United Kingdom,134022,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Sheffield,United Kingdom,582506,122.5,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Slough,United Kingdom,149112,30.32,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Solihull,United Kingdom,214909,110.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Southampton,United Kingdom,252796,28.1,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Southend,United Kingdom,182463,16.12,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Stockport,United Kingdom,291775,157.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Stoke,United Kingdom,255833,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Sunderland,United Kingdom,277417,240.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Swansea,United Kingdom,246466,150.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Swindon,United Kingdom,221996,71.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Telford,United Kingdom,177799,140.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Wakefield,United Kingdom,325837,11.3,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Warrington,United Kingdom,209547,44.89,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Wigan,United Kingdom,326088,176.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Winchester,United Kingdom,116595,60.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Wolverhampton,United Kingdom,262008,26.81,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Worcester,United Kingdom,101891,,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
Wrexham,United Kingdom,134844,108.0,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
York,United Kingdom,209895,33.7,67281039.0,243610.0,276.0,0.49,0.75,0.98,0.65,0.58
New York,United States,8804190,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Los Angeles,United States,3898747,501.55,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Chicago,United States,2746388,234.53,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Houston,United States,2304580,671.67,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Phoenix,United States,1608139,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Philadelphia,United States,1603797,142.7,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
San Antonio,United States,1434625,504.64,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
San Diego,United States,1386932,372.42,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Dallas,United States,1304379,385.9,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
San Jose,United States,1013240,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Austin,United States,961855,326.51,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Jacksonville,United States,949611,874.46,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Fort Worth,United States,918915,355.56,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Columbus,United States,905748,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Indianapolis,United States,887642,367.93,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Charlotte,United States,874579,312.0,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
San Francisco,United States,873965,231.89,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Seattle,United States,737015,142.07,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Denver,United States,715522,154.726,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Washington,United States,689545,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Nashville,United States,689447,525.94,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Oklahoma City,United States,681054,620.79,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
El Paso,United States,678815,259.25,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Boston,United States,675647,89.61,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Portland,United States,652503,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Las Vegas,United States,641903,141.91,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Detroit,United States,639111,142.89,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Memphis,United States,633104,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Louisville,United States,633045,341.44,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Baltimore,United States,585708,92.05,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Milwaukee,United States,577222,96.81,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Albuquerque,United States,564559,188.95,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Tucson,United States,542629,241.33,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Fresno,United States,542107,116.0,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Sacramento,United States,524943,99.77,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Kansas City,United States,508090,8472.0,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Mesa,United States,504258,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Atlanta,United States,498715,136.31,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Omaha,United States,486051,146.28,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Colorado Springs,United States,478961,195.761,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Raleigh,United States,467665,149.61,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Long Beach,United States,466742,80.35,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Virginia Beach,United States,459470,497.5,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Miami,United States,442241,56.07,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Oakland,United States,440646,78.03,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Minneapolis,United States,429954,57.51,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Tulsa,United States,413066,201.85,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Bakersfield,United States,403455,151.28,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Wichita,United States,397532,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Arlington,United States,394266,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Aurora,United States,386261,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Tampa,United States,384959,175.83,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
New Orleans,United States,383997,349.85,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Cleveland,United States,372624,82.48,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Honolulu,United States,350964,68.4,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Anaheim,United States,346824,50.88,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
San Juan,United States,342259,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Lexington,United States,322570,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Stockton,United States,320804,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Corpus Christi,United States,317863,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Henderson,United States,317610,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Riverside,United States,314998,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Newark,United States,311549,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Saint Paul,United States,311527,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Santa Ana,United States,310227,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Cincinnati,United States,309317,79.64,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Irvine,United States,307670,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Orlando,United States,307573,119.08,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Pittsburgh,United States,302971,58.35,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
St. Louis,United States,301578,66.17,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Greensboro,United States,299035,136.65,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Jersey City,United States,292449,21.03,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Anchorage,United States,291247,1946.69,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Lincoln,United States,291082,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Plano,United States,285494,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Durham,United States,283506,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Buffalo,United States,278349,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Chandler,United States,275987,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Chula Vista,United States,275487,52.09,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Toledo,United States,270871,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Madison,United States,269840,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Gilbert,United States,267918,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Reno,United States,264165,111.7,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Fort Wayne,United States,263886,110.79,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
North Las Vegas,United States,262527,102.37,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
St. Petersburg,United States,258308,1439.0,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Lubbock,United States,257141,135.85,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Irving,United States,256684,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Laredo,United States,255205,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Winston–Salem,United States,249545,134.74,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Chesapeake,United States,249422,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Glendale,United States,248325,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Garland,United States,246018,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Scottsdale,United States,241361,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Norfolk,United States,238005,5372.0,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Boise,United States,235684,85.0,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Fremont,United States,230504,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Spokane,United States,228989,69.5,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Santa Clarita,United States,228673,70.82,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Baton Rouge,United States,227470,88.52,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Richmond,United States,226610,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Hialeah,United States,223109,22.82,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
San Bernardino,United States,222101,62.45,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Tacoma,United States,219346,62.42,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Modesto,United States,218464,44.8,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Huntsville,United States,215006,220.83,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Des Moines,United States,214133,90.7,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Yonkers,United States,211569,20.27,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Rochester,United States,211328,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Moreno Valley,United States,208634,51.51,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Fayetteville,United States,208501,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Fontana,United States,208393,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Columbus,United States,206922,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Worcester,United States,206518,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Port St. Lucie,United States,204851,120.83,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Little Rock,United States,202591,123.0,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Augusta,United States,202081,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Oxnard,United States,202063,39.14,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Birmingham,United States,200733,103.4,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Montgomery,United States,200603,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Frisco,United States,200509,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Amarillo,United States,200393,103.86,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Salt Lake City,United States,199723,110.81,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Grand Rapids,United States,198917,45.63,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Huntington Beach,United States,198711,28.33,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Overland Park,United States,197238,75.64,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Glendale,United States,196543,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Tallahassee,United States,196169,104.74,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Grand Prairie,United States,196100,81.47,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
McKinney,United States,195308,67.7,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Cape Coral,United States,194016,119.41,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Sioux Falls,United States,192517,81.19,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Peoria,United States,190985,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Providence,United States,190934,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Vancouver,United States,190915,115.18,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Knoxville,United States,190740,104.25,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Akron,United States,190469,62.27,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Shreveport,United States,187593,123.84,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Mobile,United States,187041,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Brownsville,United States,186738,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Newport News,United States,186247,119.62,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Bayamón,United States,185187,44.53,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Fort Lauderdale,United States,182760,36.3,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Chattanooga,United States,181099,150.08,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Tempe,United States,180587,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Aurora,United States,180542,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Santa Rosa,United States,178127,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Eugene,United States,176654,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Elk Grove,United States,176124,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Salem,United States,175535,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Ontario,United States,175265,1076.0,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Cary,United States,174721,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Rancho Cucamonga,United States,174453,13045.0,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Oceanside,United States,174068,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Lancaster,United States,173516,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Garden Grove,United States,171949,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Pembroke Pines,United States,171178,34.76,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Fort Collins,United States,169810,58.473,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Palmdale,United States,169450,106.32,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Springfield,United States,169176,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Clarksville,United States,166722,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Salinas,United States,163542,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Hayward,United States,162954,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Paterson,United States,159732,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Alexandria,United States,159467,1661.0,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Macon,United States,157346,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Corona,United States,157136,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Kansas City,United States,156607,8472.0,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Lakewood,United States,155984,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Springfield,United States,155929,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Sunnyvale,United States,155805,22.78,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Carolina,United States,154815,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Jackson,United States,153701,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Killeen,United States,153095,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Hollywood,United States,153067,,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
Murfreesboro,United States,152769,64.13,336997624.0,9629091.0,35.0,0.68,0.74,0.9,0.72,0.71
